Equipment_Record_ID,Source_UID,Data_Split,ProductType,Humidity,Temperature,Age,Quantity,MTTF
456,456,Training,Coil Oven,29.0,88.24,15,55814,576.0
457,457,Training,Pump,52.28,38.99,14,30759,89.0
458,458,Training,Coil Oven,66.85,47.24,14,67270,119.0
459,459,Training,Extruder,17.01,70.75,8,67337,238.0
460,460,Training,Pressure Cutter,62.62,43.4,14,58721,441.0
461,461,Training,Coil Oven,27.14,39.41,4,29079,479.0
462,462,Training,Pump,26.66,82.89,14,72767,494.0
463,463,Training,Coil Oven,30.71,86.75,10,36121,533.0
464,464,Training,Pressure Cutter,75.42,45.15,14,40941,366.0
465,465,Training,Pressure Cutter,31.4,36.55,9,28707,567.0
466,466,Training,Extruder,58.48,80.86,14,79661,419.0
467,467,Training,Pressure Cutter,75.73,69.9,2,64575,514.0
468,468,Training,Pressure Cutter,80.13,77.84,11,66689,177.0
469,469,Training,Pump,71.24,84.42,16,51067,187.0
470,470,Training,Extruder,7.46,89.86,2,26982,441.0
471,471,Training,Pump,49.73,81.08,9,41487,451.0
472,472,Training,Gauge Machine,8.3,77.82,3,72379,472.0
473,473,Training,Gauge Machine,75.95,83.89,13,43626,239.0
474,474,Training,Coil Oven,59.41,94.96,4,51626,384.0
475,475,Training,Pump,74.04,75.55,7,27886,327.0
476,476,Training,Pressure Cutter,90.79,36.33,15,49550,107.0
477,477,Training,Extruder,30.99,91.34,16,23058,420.0
478,478,Training,Extruder,41.16,83.66,13,33230,503.0
479,479,Training,Gauge Machine,71.77,84.67,3,37245,116.0
480,480,Training,Pump,25.8,42.94,14,28768,103.0
481,481,Training,Extruder,42.91,51.71,9,35526,227.0
482,482,Training,Gauge Machine,5.87,82.02,12,49690,544.0
483,483,Training,Gauge Machine,6.42,37.03,5,60035,427.0
484,484,Training,Extruder,13.45,83.16,7,48956,529.0
485,485,Training,Coil Oven,50.34,35.2,11,63072,386.0
486,486,Training,Coil Oven,11.12,83.09,13,51932,462.0
487,487,Training,Pressure Cutter,8.25,38.94,12,61705,99.0
488,488,Training,Pump,49.49,58.42,9,57881,393.0
489,489,Training,Pressure Cutter,74.41,37.54,5,59502,246.0
490,490,Training,Pressure Cutter,13.57,85.19,9,73666,579.0
491,491,Training,Pump,61.88,35.9,5,57414,412.0
492,492,Training,Gauge Machine,77.89,46.31,13,51905,452.0
493,493,Training,Pump,39.06,90.34,10,25821,427.0
494,494,Training,Pressure Cutter,94.6,81.71,9,73318,480.0
495,495,Training,Coil Oven,12.65,77.81,10,67996,120.0
496,496,Training,Pump,23.99,65.11,4,68510,409.0
497,497,Training,Extruder,20.49,63.62,5,37829,425.0
498,498,Training,Pressure Cutter,92.81,60.81,9,35402,403.0
499,499,Training,Pump,6.27,49.97,14,65677,164.0
500,500,Training,Gauge Machine,55.43,49.95,7,41690,394.0
501,501,Training,Extruder,56.13,69.76,9,26273,103.0
502,502,Training,Extruder,97.55,90.53,17,63496,262.0
503,503,Training,Extruder,17.86,50.25,6,47623,65.0
504,504,Training,Pump,81.07,79.55,10,35918,304.0
505,505,Training,Gauge Machine,98.15,94.82,3,38859,231.0
506,506,Training,Coil Oven,62.59,59.29,16,28749,508.0
507,507,Training,Gauge Machine,74.94,36.13,6,78053,529.0
508,508,Training,Pump,25.44,88.29,9,40965,562.0
509,509,Training,Coil Oven,90.34,61.4,12,62857,174.0
510,510,Training,Pressure Cutter,79.74,70.71,8,66525,137.0
511,511,Training,Pressure Cutter,41.96,52.62,6,50093,363.0
512,512,Training,Extruder,50.1,63.96,6,49738,383.0
513,513,Training,Extruder,78.2,56.83,14,38940,350.0
514,514,Training,Pump,47.82,94.19,12,64674,116.0
515,515,Training,Coil Oven,81.86,62.44,2,23188,347.0
516,516,Training,Coil Oven,62.49,60.43,4,40028,183.0
517,517,Training,Pressure Cutter,53.25,72.99,12,39578,126.0
518,518,Training,Coil Oven,57.39,88.47,2,32662,553.0
519,519,Training,Gauge Machine,65.56,59.96,13,46723,127.0
520,520,Training,Coil Oven,75.01,35.57,5,52311,338.0
521,521,Training,Gauge Machine,34.36,63.65,15,71586,395.0
522,522,Training,Coil Oven,60.29,64.11,9,23724,460.0
523,523,Training,Pump,96.9,66.58,8,48219,78.0
524,524,Training,Pump,72.26,81.07,12,69230,276.0
525,525,Training,Pressure Cutter,19.63,82.27,1,31714,527.0
526,526,Training,Extruder,67.83,50.27,13,24361,513.0
527,527,Training,Pump,5.78,88.01,3,26399,341.0
528,528,Training,Pump,15.0,82.82,9,32399,155.0
529,529,Training,Pump,31.62,91.77,7,55235,520.0
530,530,Training,Extruder,66.5,72.75,10,30544,539.0
531,531,Training,Pump,83.98,86.04,9,38474,124.0
532,532,Training,Gauge Machine,98.66,67.37,13,33517,243.0
533,533,Training,Extruder,18.75,45.2,6,42360,262.0
534,534,Training,Extruder,29.6,66.67,11,55383,70.0
535,535,Training,Coil Oven,46.39,69.09,7,47290,152.0
536,536,Training,Coil Oven,64.31,88.78,6,26659,534.0
537,537,Training,Pump,60.61,56.55,11,64172,341.0
538,538,Training,Coil Oven,90.59,61.21,1,77328,374.0
539,539,Training,Extruder,71.78,60.08,10,38034,227.0
540,540,Training,Pump,6.51,40.39,4,33289,55.0
541,541,Training,Extruder,15.69,54.26,7,50722,150.0
542,542,Training,Pressure Cutter,88.27,78.33,6,60038,409.0
543,543,Training,Pressure Cutter,47.78,66.68,4,75025,299.0
544,544,Training,Extruder,94.18,38.05,2,31541,104.0
545,545,Training,Gauge Machine,36.76,49.55,10,54925,269.0
546,546,Training,Pump,51.89,80.79,2,46224,431.0
547,547,Training,Pressure Cutter,28.69,85.75,14,46134,335.0
548,548,Training,Gauge Machine,35.19,87.51,13,79880,165.0
549,549,Training,Pump,55.97,44.38,14,58479,193.0
550,550,Training,Gauge Machine,77.64,35.02,12,57605,309.0
551,551,Training,Extruder,40.84,37.38,5,76285,162.0
552,552,Training,Extruder,44.52,89.93,4,48873,295.0
553,553,Training,Pump,8.13,65.0,9,56573,291.0
554,554,Training,Pump,91.3,51.54,13,79482,354.0
555,555,Training,Extruder,17.51,58.63,7,60864,337.0
556,556,Training,Coil Oven,19.23,35.38,3,65725,580.0
557,557,Training,Extruder,10.44,56.79,9,68941,252.0
558,558,Training,Gauge Machine,34.54,38.71,8,54557,558.0
559,559,Training,Extruder,91.47,49.36,6,65853,194.0
560,560,Training,Extruder,65.06,59.06,10,79751,341.0
561,561,Training,Extruder,19.1,40.38,14,47033,393.0
562,562,Training,Pressure Cutter,77.56,85.37,1,29460,526.0
563,563,Training,Coil Oven,75.61,38.75,15,52388,399.0
564,564,Training,Gauge Machine,6.2,79.36,13,64130,357.0
565,565,Training,Pressure Cutter,39.58,50.1,16,72505,547.0
566,566,Training,Gauge Machine,17.89,58.0,3,51620,171.0
567,567,Training,Pump,67.32,71.19,3,46661,109.0
568,568,Training,Pump,9.48,74.88,2,31461,370.0
569,569,Training,Pump,20.49,46.16,6,41473,260.0
570,570,Training,Coil Oven,91.3,85.5,3,24090,563.0
571,571,Training,Pressure Cutter,12.46,43.69,14,41901,440.0
572,572,Training,Coil Oven,83.51,59.63,2,60834,527.0
573,573,Training,Extruder,12.42,64.93,8,54383,151.0
574,574,Training,Extruder,11.96,82.26,14,60558,182.0
575,575,Training,Pump,17.2,85.54,2,79671,549.0
576,576,Training,Gauge Machine,53.29,48.01,15,69034,123.0
577,577,Training,Extruder,77.9,49.84,15,68036,148.0
578,578,Training,Pump,84.28,94.83,13,43805,490.0
579,579,Training,Pump,94.79,37.52,16,30052,568.0
580,580,Training,Pressure Cutter,80.51,71.15,4,55313,148.0
581,581,Training,Extruder,39.21,57.57,10,61793,569.0
582,582,Training,Coil Oven,65.12,67.11,16,31636,138.0
583,583,Training,Coil Oven,42.13,66.18,13,38485,157.0
584,584,Training,Extruder,14.31,82.78,1,33843,205.0
585,585,Training,Gauge Machine,40.8,79.53,8,62185,381.0
586,586,Training,Pump,80.19,84.08,11,27242,204.0
587,587,Training,Pump,19.4,87.56,9,73729,124.0
588,588,Training,Pump,32.51,69.29,13,64427,154.0
589,589,Training,Gauge Machine,82.26,78.77,4,75889,187.0
590,590,Training,Pump,11.65,87.99,2,32710,526.0
591,591,Training,Pump,17.14,58.19,14,78260,480.0
592,592,Training,Extruder,67.4,41.66,13,32417,232.0
593,593,Training,Gauge Machine,13.15,42.39,6,59787,56.0
594,594,Training,Pump,56.68,78.01,15,48660,244.0
595,595,Training,Extruder,21.53,82.0,13,73822,341.0
596,596,Training,Pressure Cutter,11.65,89.66,5,37607,97.0
597,597,Training,Coil Oven,19.56,76.83,8,27465,292.0
598,598,Training,Pump,81.61,47.41,17,76990,249.0
599,599,Training,Extruder,74.76,51.06,5,67298,273.0
600,600,Training,Extruder,62.86,76.21,14,75117,556.0
601,601,Training,Gauge Machine,99.88,83.75,3,43335,280.0
602,602,Training,Pump,14.52,36.31,4,75607,437.0
603,603,Training,Pressure Cutter,69.77,91.37,12,45756,115.0
604,604,Training,Extruder,55.23,64.92,2,42225,54.0
605,605,Training,Extruder,97.57,90.09,12,39025,162.0
606,606,Training,Pump,81.38,41.12,5,42400,550.0
607,607,Training,Extruder,7.02,49.41,3,66638,352.0
608,608,Training,Coil Oven,62.39,64.48,17,37527,138.0
609,609,Training,Pump,15.82,44.59,8,42918,287.0
610,610,Training,Pressure Cutter,52.17,62.41,14,46506,131.0
611,611,Training,Extruder,34.89,76.25,4,29082,433.0
612,612,Training,Extruder,26.76,90.75,17,23914,412.0
613,613,Training,Pump,88.9,78.39,2,50028,163.0
614,614,Training,Pump,42.88,38.93,2,27622,497.0
615,615,Training,Pump,86.96,69.91,12,31054,493.0
616,616,Training,Coil Oven,35.01,93.04,17,36311,308.0
617,617,Training,Coil Oven,28.32,88.27,5,23511,283.0
618,618,Training,Pressure Cutter,94.96,58.73,6,44340,394.0
619,619,Training,Extruder,44.28,56.69,14,50096,466.0
620,620,Training,Gauge Machine,54.75,55.31,3,23440,115.0
621,621,Training,Gauge Machine,8.09,94.81,14,78895,187.0
622,622,Training,Pump,34.45,70.41,12,41228,563.0
623,623,Training,Extruder,90.76,89.39,2,61148,437.0
624,624,Training,Gauge Machine,89.29,89.99,15,24701,269.0
625,625,Training,Pump,15.26,46.74,13,67373,79.0
626,626,Training,Extruder,35.02,55.34,4,52945,391.0
627,627,Training,Gauge Machine,81.62,81.44,10,72902,227.0
628,628,Training,Gauge Machine,33.86,42.16,8,36126,388.0
629,629,Training,Pressure Cutter,26.14,55.2,15,76011,439.0
630,630,Training,Coil Oven,52.1,91.74,14,51342,482.0
631,631,Training,Pressure Cutter,49.27,72.76,16,25323,181.0
632,632,Training,Gauge Machine,6.31,64.64,8,29277,79.0
633,633,Training,Pressure Cutter,57.98,37.34,6,43829,232.0
634,634,Training,Extruder,39.38,53.83,3,40010,401.0
635,635,Training,Pump,51.82,47.03,5,30785,77.0
636,636,Training,Pump,59.31,36.17,8,54093,203.0
637,637,Training,Pump,53.95,37.05,6,67483,488.0
638,638,Training,Extruder,57.36,57.71,6,56022,390.0
639,639,Training,Gauge Machine,27.11,61.07,7,53082,293.0
640,640,Training,Pump,99.15,49.4,5,40336,224.0
641,641,Training,Coil Oven,61.93,87.94,17,40471,239.0
642,642,Training,Extruder,75.09,89.61,3,37481,313.0
643,643,Training,Pressure Cutter,40.54,35.71,11,35367,433.0
644,644,Training,Gauge Machine,74.53,41.31,13,44432,301.0
645,645,Training,Pressure Cutter,26.21,51.64,3,69954,354.0
646,646,Training,Pump,7.75,60.74,6,39768,583.0
647,647,Training,Coil Oven,52.24,35.7,3,57964,427.0
648,648,Training,Pressure Cutter,72.23,38.67,5,77845,289.0
649,649,Training,Coil Oven,69.9,76.69,13,65959,236.0
650,650,Training,Pump,7.47,81.71,7,29235,572.0
651,651,Training,Gauge Machine,70.72,79.1,4,60033,303.0
652,652,Training,Extruder,10.82,88.23,16,54519,317.0
653,653,Training,Extruder,91.47,80.86,9,24734,540.0
654,654,Training,Pressure Cutter,35.75,58.13,11,24943,321.0
655,655,Training,Gauge Machine,43.57,66.41,6,79268,145.0
656,656,Training,Coil Oven,82.54,42.52,11,56145,457.0
657,657,Training,Gauge Machine,95.63,37.22,5,56693,416.0
658,658,Training,Pump,47.22,72.88,3,43104,497.0
659,659,Training,Gauge Machine,15.39,38.71,9,68315,230.0
660,660,Training,Coil Oven,16.37,55.18,17,70499,172.0
661,661,Training,Gauge Machine,72.62,44.32,6,60314,52.0
662,662,Training,Gauge Machine,91.77,52.53,16,56025,405.0
663,663,Training,Pressure Cutter,42.01,95.0,16,70860,310.0
664,664,Training,Pump,5.77,54.49,10,39867,518.0
665,665,Training,Extruder,83.23,73.49,5,44007,475.0
666,666,Training,Extruder,29.6,75.0,6,47417,228.0
667,667,Training,Pressure Cutter,80.58,74.14,11,31532,550.0
668,668,Training,Pump,41.38,68.17,9,47180,452.0
669,669,Training,Pressure Cutter,49.2,58.71,8,71787,408.0
670,670,Training,Pressure Cutter,36.68,76.87,2,23038,243.0
671,671,Training,Extruder,18.75,36.63,9,46106,496.0
672,672,Training,Pump,65.07,62.36,11,68911,100.0
673,673,Training,Pressure Cutter,49.91,52.4,7,32644,269.0
674,674,Training,Coil Oven,22.55,92.72,14,38890,364.0
675,675,Training,Gauge Machine,45.72,36.58,10,64600,359.0
676,676,Training,Pressure Cutter,71.9,90.87,1,53799,435.0
677,677,Training,Pressure Cutter,84.28,50.13,1,33011,474.0
678,678,Training,Pump,81.73,80.89,12,79513,357.0
679,679,Training,Pressure Cutter,11.17,73.91,12,29701,555.0
680,680,Training,Gauge Machine,94.01,80.3,14,79720,207.0
681,681,Training,Coil Oven,46.11,59.37,4,64308,568.0
682,682,Training,Gauge Machine,64.13,50.54,4,44245,344.0
683,683,Training,Gauge Machine,49.66,80.65,4,63470,304.0
684,684,Training,Coil Oven,68.43,92.04,15,44329,522.0
685,685,Training,Extruder,16.8,49.35,16,49765,439.0
686,686,Training,Extruder,81.97,90.43,9,54714,132.0
687,687,Training,Extruder,88.84,40.17,9,63370,202.0
688,688,Training,Gauge Machine,8.43,55.16,13,47605,575.0
689,689,Training,Pressure Cutter,34.11,90.01,8,42233,88.0
690,690,Training,Pressure Cutter,69.98,78.43,11,56274,527.0
691,691,Training,Coil Oven,61.3,86.66,12,41965,490.0
692,692,Training,Extruder,17.1,43.88,17,69765,110.0
693,693,Training,Extruder,22.57,75.69,16,66197,318.0
694,694,Training,Pressure Cutter,64.85,59.42,1,27632,383.0
695,695,Training,Pump,26.93,66.01,4,46343,67.0
696,696,Training,Gauge Machine,41.13,51.82,2,26725,362.0
697,697,Training,Gauge Machine,87.56,94.29,2,79091,70.0
698,698,Training,Extruder,20.94,73.8,6,67738,550.0
699,699,Training,Pump,73.67,86.37,12,57452,533.0
700,700,Training,Pressure Cutter,49.42,60.9,6,34940,58.0
701,701,Training,Pressure Cutter,60.21,39.08,10,31758,185.0
702,702,Training,Pump,76.68,60.87,5,40204,466.0
703,703,Training,Pump,65.39,94.75,9,23854,581.0
704,704,Training,Gauge Machine,82.39,68.86,17,57795,245.0
705,705,Training,Extruder,65.43,71.35,4,65608,288.0
706,706,Training,Extruder,55.09,53.48,11,51106,324.0
707,707,Training,Gauge Machine,34.51,75.68,13,62351,87.0
708,708,Training,Coil Oven,55.59,70.91,2,63972,99.0
709,709,Training,Coil Oven,65.81,87.99,13,68048,452.0
710,710,Training,Pressure Cutter,57.5,37.87,15,28609,234.0
711,711,Training,Gauge Machine,37.86,78.34,13,26501,156.0
712,712,Training,Coil Oven,76.98,40.8,11,52588,196.0
713,713,Training,Pressure Cutter,83.4,84.56,5,50683,270.0
714,714,Training,Pressure Cutter,67.2,86.29,13,29237,365.0
715,715,Training,Coil Oven,81.09,79.53,10,23390,263.0
716,716,Training,Pump,6.99,93.18,3,68591,196.0
717,717,Training,Pressure Cutter,77.48,56.62,10,59625,411.0
718,718,Training,Gauge Machine,29.54,80.66,2,36497,250.0
719,719,Training,Pressure Cutter,15.76,35.79,4,45163,290.0
720,720,Training,Pressure Cutter,19.56,80.04,12,63127,534.0
721,721,Training,Coil Oven,14.93,73.9,11,64172,234.0
722,722,Training,Pressure Cutter,31.09,35.19,3,34642,252.0
723,723,Training,Coil Oven,60.09,52.25,3,28132,299.0
724,724,Training,Pump,87.0,64.84,12,76504,60.0
725,725,Training,Coil Oven,40.65,55.52,3,72946,433.0
726,726,Training,Pressure Cutter,66.28,59.04,8,24401,265.0
727,727,Training,Pump,49.53,37.41,13,41611,512.0
728,728,Training,Pump,57.02,38.92,12,26786,414.0
729,729,Training,Gauge Machine,72.25,78.52,10,38736,229.0
730,730,Training,Pump,77.34,49.1,16,61912,476.0
731,731,Training,Gauge Machine,82.75,73.59,5,75978,471.0
732,732,Training,Coil Oven,37.98,44.0,5,75198,271.0
733,733,Training,Pressure Cutter,89.74,38.28,5,44467,161.0
734,734,Training,Pump,22.06,81.52,13,39144,403.0
735,735,Training,Coil Oven,81.56,40.73,6,52691,530.0
736,736,Training,Coil Oven,31.59,80.29,8,39694,495.0
737,737,Training,Gauge Machine,48.35,73.29,9,67716,177.0
738,738,Training,Pressure Cutter,38.61,93.07,16,63075,508.0
739,739,Training,Pressure Cutter,66.66,50.51,11,53708,342.0
740,740,Training,Pump,76.97,67.32,9,74702,496.0
741,741,Training,Pressure Cutter,11.32,86.68,16,75051,262.0
742,742,Training,Pressure Cutter,35.64,58.9,17,47593,121.0
743,743,Training,Extruder,83.96,62.54,8,34409,314.0
744,744,Training,Extruder,24.65,48.44,16,73175,412.0
745,745,Training,Extruder,95.47,35.41,15,26033,424.0
746,746,Training,Coil Oven,96.06,81.66,14,27552,234.0
747,747,Training,Coil Oven,88.55,75.36,11,70473,550.0
748,748,Training,Extruder,18.85,51.95,5,48944,274.0
749,749,Training,Pressure Cutter,38.55,77.97,7,29206,277.0
750,750,Training,Gauge Machine,9.78,84.57,2,71426,226.0
751,751,Training,Gauge Machine,66.78,49.95,9,69090,198.0
752,752,Training,Gauge Machine,32.94,93.87,16,69619,148.0
753,753,Training,Extruder,94.68,38.5,2,58135,100.0
754,754,Training,Gauge Machine,64.09,82.67,9,66139,87.0
755,755,Training,Extruder,53.57,46.55,7,31692,77.0
756,756,Training,Pressure Cutter,37.42,90.92,14,59048,527.0
757,757,Training,Extruder,83.43,36.43,16,51855,152.0
758,758,Training,Gauge Machine,14.15,59.35,2,46187,308.0
759,759,Training,Extruder,51.57,75.63,9,54103,391.0
760,760,Training,Pump,22.36,82.55,13,42115,445.0
761,761,Training,Pressure Cutter,43.0,35.74,12,76896,122.0
762,762,Training,Gauge Machine,90.08,51.09,6,45807,501.0
763,763,Training,Pressure Cutter,94.32,64.39,12,25443,443.0
764,764,Training,Coil Oven,7.06,70.54,10,44407,98.0
765,765,Training,Pressure Cutter,80.76,49.27,11,31680,389.0
766,766,Training,Coil Oven,47.17,71.45,3,31137,308.0
767,767,Training,Extruder,34.84,49.03,4,43193,210.0
768,768,Training,Pressure Cutter,78.05,36.83,3,42742,265.0
769,769,Training,Extruder,15.43,45.81,2,75903,102.0
770,770,Training,Pressure Cutter,52.67,47.44,14,26608,267.0
771,771,Training,Extruder,42.63,67.84,13,74399,321.0
772,772,Training,Pressure Cutter,96.9,70.16,7,50897,166.0
773,773,Training,Coil Oven,43.13,86.82,5,54611,387.0
774,774,Training,Pressure Cutter,17.28,42.4,17,63672,123.0
775,775,Training,Extruder,73.44,44.21,11,27252,244.0
776,776,Training,Pump,60.26,85.95,6,59799,437.0
777,777,Training,Extruder,89.9,43.52,13,71402,461.0
778,778,Training,Pump,68.91,48.78,9,36218,134.0
779,779,Training,Pressure Cutter,92.78,62.91,17,26956,190.0
780,780,Training,Pressure Cutter,21.62,70.92,4,36640,337.0
781,781,Training,Gauge Machine,82.19,60.74,5,31205,531.0
782,782,Training,Pressure Cutter,57.43,50.72,15,68215,209.0
783,783,Training,Extruder,9.91,88.26,4,78086,374.0
784,784,Training,Coil Oven,31.77,52.58,13,51776,496.0
785,785,Training,Coil Oven,73.01,44.14,3,59212,291.0
786,786,Training,Extruder,14.71,71.67,8,36291,245.0
787,787,Training,Gauge Machine,80.07,91.09,12,45227,163.0
788,788,Training,Gauge Machine,20.73,49.97,13,60197,530.0
789,789,Training,Extruder,41.6,35.68,5,50895,63.0
790,790,Training,Pressure Cutter,85.13,73.58,11,34675,189.0
791,791,Training,Coil Oven,32.09,60.33,2,54864,434.0
792,792,Training,Pump,49.56,89.34,13,48558,61.0
793,793,Training,Extruder,49.88,94.95,6,36877,401.0
794,794,Training,Pump,39.38,64.48,8,32435,549.0
795,795,Training,Pump,73.39,67.44,13,45825,374.0
796,796,Training,Pump,57.58,67.44,16,48634,468.0
797,797,Training,Gauge Machine,37.74,66.94,5,45788,109.0
798,798,Training,Pressure Cutter,51.94,66.22,13,38242,132.0
799,799,Training,Pump,70.41,36.99,5,31530,537.0
800,800,Training,Extruder,73.29,81.0,4,58107,231.0
801,801,Training,Extruder,72.02,89.01,4,70983,384.0
802,802,Training,Extruder,63.09,71.91,11,58022,242.0
803,803,Training,Coil Oven,36.67,78.06,8,72170,174.0
804,804,Training,Gauge Machine,80.72,54.35,8,76746,331.0
805,805,Training,Gauge Machine,30.04,40.34,7,34302,291.0
806,806,Training,Pressure Cutter,56.68,63.03,13,49393,538.0
807,807,Training,Coil Oven,92.93,71.36,7,24546,89.0
808,808,Training,Extruder,92.43,58.57,5,24020,73.0
809,809,Training,Coil Oven,95.4,57.61,14,65852,554.0
810,810,Training,Coil Oven,90.43,55.78,6,79010,85.0
811,811,Training,Coil Oven,92.93,58.79,14,76741,114.0
812,812,Training,Gauge Machine,13.57,60.55,4,26374,119.0
813,813,Training,Pressure Cutter,72.93,45.47,4,62443,483.0
814,814,Training,Extruder,42.55,46.14,13,44481,539.0
815,815,Training,Coil Oven,32.16,35.03,13,30480,528.0
816,816,Training,Pump,85.84,36.68,13,64777,162.0
817,817,Training,Pump,97.61,40.56,13,43768,310.0
818,818,Training,Gauge Machine,19.74,56.43,7,42180,330.0
819,819,Training,Extruder,17.72,41.11,6,43670,295.0
820,820,Training,Extruder,56.06,69.52,6,54326,312.0
821,821,Training,Extruder,53.93,90.54,15,60189,342.0
822,822,Training,Gauge Machine,85.52,60.73,13,47504,65.0
823,823,Training,Gauge Machine,95.82,59.93,5,45469,391.0
824,824,Training,Pump,55.11,80.93,6,52544,215.0
825,825,Training,Gauge Machine,13.42,47.79,6,47993,339.0
826,826,Training,Coil Oven,28.52,84.25,16,70781,523.0
827,827,Training,Gauge Machine,12.82,74.33,5,78391,355.0
828,828,Training,Extruder,82.09,81.35,5,29096,483.0
829,829,Training,Coil Oven,59.29,44.85,3,46282,335.0
830,830,Training,Extruder,21.64,93.52,6,77863,354.0
831,831,Training,Gauge Machine,62.62,37.56,8,79401,358.0
832,832,Training,Coil Oven,58.26,46.87,16,58822,233.0
833,833,Training,Pressure Cutter,40.62,92.52,11,79704,332.0
834,834,Training,Gauge Machine,63.92,81.87,15,58736,255.0
835,835,Training,Extruder,77.45,58.9,5,68230,305.0
836,836,Training,Coil Oven,91.21,49.43,10,62420,570.0
837,837,Training,Extruder,80.95,65.48,6,35851,517.0
838,838,Training,Extruder,13.95,36.92,8,55503,552.0
839,839,Training,Pressure Cutter,21.48,57.54,1,40775,521.0
840,840,Training,Pressure Cutter,81.65,85.68,5,46576,494.0
